-4.4408920985e-16;3.33333333336e-06;0.0;-4.4408920985e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.4408920985e-16;0.0;0.0;0.0
0.186665;1.66666666646e-06;0.391665;0.346665;0.0;0.121665;0.0;0.361665;0.421665;0.116665;0.0;0.0;0.656665;0.071665;0.261665;2.22044604925e-16;0.546665;0.536665;0.891585;0.156665;0.331665
0.124443333333;0.254444444444;0.26111;0.23111;1.11111111119e-06;0.08111;0.0;0.24111;0.33;0.0777777777778;0.0;0.0944433333333;0.437776666667;0.0833333333333;0.786666666667;0.26111;0.41111;0.357776666667;1.68743;0.375553333333;0.687117777778
0.154165833333;0.494444166667;0.251665;1.0958325;0.395678333333;0.366665;0.0;0.765;0.6625;0.0583333333333;0.0908325;0.0708325;1.42992;0.0625;0.84;0.2008325;0.308333333333;0.2683325;1.2655725;0.4383325;0.515338333333
0.409553333333;0.456667333333;0.201332;1.228666;0.484976666667;0.383998;0.53;0.766;0.906882;0.422000666667;0.442;0.056666;2.208604;0.05;0.672000666667;0.418;0.756000666667;0.22;1.670458;0.462666;0.640936666667
0.341294444444;0.482777777778;0.183331666667;1.15222166667;0.542373888889;0.504443333333;0.709416666667;0.856696666667;1.19017833333;0.801667222222;0.986666666667;0.26111;2.418725;0.0416672222222;0.974628888889;0.658333333333;0.954629444444;0.183333333333;1.86052666667;0.909035;0.841897222222
0.292538095238;0.518095238095;0.515237142857;1.07761857143;0.681416190476;0.658094285714;1.33140571429;0.842835714286;1.40034761905;0.814761904762;0.86619;0.24663047619;3.46036428571;0.0357147619048;0.989839047619;1.16599;1.25305238095;0.157142857143;1.95042857143;1.17858714286;0.780673333333
0.334303333333;0.595417083333;0.480415;1.2108325;1.07699916667;0.80874875;1.21123;1.221235;2.06349416667;0.727082916667;0.75791625;0.430416666667;3.4575175;0.0553966666667;1.07874666667;1.56291625;1.42642083333;0.27416625;1.87329125;1.41491375;0.748914166667
0.426722962963;0.814448518519;0.681113333333;1.44703666667;1.82059148148;0.824073333333;1.07664925926;1.43717481481;1.83421703704;0.704073703704;0.867403333333;0.555845925926;3.07334925926;0.185808148148;1.10716037037;1.53074111111;1.75271518519;0.763706666667;1.79603925926;1.56845444444;1.05273148148
0.477720666667;0.771671;0.613002;1.764333;1.63853233333;0.851666;1.52485433333;1.34279033333;1.88145633333;0.777996333333;0.988000333333;0.500261333333;3.23760433333;0.167227333333;0.999111333333;1.317333;2.08711366667;0.82633;1.75101466667;1.800609;0.989798333333
0.667927878788;1.03565545455;0.745456363636;2.03605727273;1.72453393939;0.784848181818;1.5544130303;1.79288030303;1.93669939394;0.800605757576;1.39252030303;0.67729030303;2.95721575758;0.219379393939;0.908283030303;1.28212090909;2.2473969697;1.05393636364;1.90446606061;2.00640818182;0.918907575758
0.908375555556;1.2538925;0.683333333333;2.40111083333;1.97654194444;0.8927825;1.84053694444;2.00679861111;1.95948277778;0.959719444444;1.41051027778;0.824399444444;2.83770444444;0.384989444444;0.832592777778;1.68083333333;2.24370638889;0.833891666667;1.77704388889;2.21929916667;0.972696944444
