1042.47204872;972.163712369;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872
1326.78051181;1006.09104286;1042.47053935;1042.47053935;884.715434967;1042.47053935;1042.47204872;1042.47053935;1042.47053935;1042.47053935;1042.47204872;1042.47204872;1042.47053935;1042.4711431;1042.47053935;1042.47204872;1042.47053935;1042.47053935;884.714347855;1042.47053935;1042.47053935
1557.69305658;1017.9316195;1042.47003623;1042.47104247;912.062790456;1042.47104247;1042.47204872;1042.47104247;1042.47003623;1017.9316195;1042.47204872;1042.47104247;1042.47104247;1042.47144497;1042.47104247;1042.47104247;1042.47104247;1042.47003623;931.713187624;1042.47003623;1017.93545724
1690.85330556;1006.09104286;1042.46978466;1042.47053935;941.507536637;1042.47053935;1042.47204872;1042.47129403;1042.47053935;1023.95776743;1042.47053935;1042.47129403;843.262653478;1042.47159591;1042.47129403;1042.47053935;1023.95776743;1042.47053935;957.136884533;1042.47053935;932.914385669
1605.10780974;1013.16438254;1042.46963373;1042.47084122;877.87877177;1042.47084122;1042.47144497;1042.47144497;973.066597759;1027.60782603;1042.47144497;1042.47144497;876.770833536;1042.47168647;1027.60782603;1042.47023747;1027.609586;1042.47084122;973.067649825;1042.47084122;952.942129413
1926.12937169;1017.93209922;1042.47003623;1042.47104247;857.523638473;1042.47104247;983.98563381;983.986530318;983.984737303;1015.51624191;1042.47154559;1042.47104247;914.006772959;1030.05490383;1030.05519856;1042.47053935;1017.93209922;1042.47104247;983.986530318;983.984737303;992.514784335
2247.15093364;1021.3680739;1042.47161747;1042.47118622;887.675263027;1042.47118622;991.937750395;986.274348648;982.277683664;1019.28140661;1042.47118622;1031.8113161;889.920694647;1031.81021767;1031.81173858;1042.47075497;1021.366832;1042.47118622;991.935798136;991.936188588;999.357555857
2568.17249559;1023.96031585;1042.4728034;1042.47091669;870.7862111;1042.47129403;997.982896375;992.966829736;989.419736244;1022.12474181;1042.47091669;1018.39871653;906.505308722;989.417832731;968.425625753;1042.47204872;961.34267527;1042.47091669;980.435544874;997.981167264;1004.55187569
2375.59298174;1025.9856191;1042.47137789;1042.47104247;887.01848448;1042.47003623;995.046572172;995.047488949;995.044127443;1024.34494879;1042.47104247;982.873132314;913.361463363;995.044249679;976.130300139;1042.4717133;969.728894928;1042.47104247;979.5083231;965.922608134;1008.62624483
2639.54775748;1020.33904166;1042.47023747;1042.47204872;900.446621524;1042.46902998;999.593776196;952.957264631;999.589890481;1026.12807104;1034.98538083;988.525688076;923.440142866;999.591666804;982.382873355;1042.47265247;976.541307697;1042.4699356;978.768871887;973.066071727;862.326878896
2644.93721614;1022.31037498;1042.47122542;1042.47095099;873.088822898;1042.46820669;1003.34422739;930.408061469;858.852382361;1027.59267991;1035.66235315;963.441061128;901.878366671;980.228930982;987.556045676;1042.47342088;982.189140857;1042.4701277;939.302776422;934.569293357;876.090494838
2649.42902351;1023.95898096;1012.38389222;1042.47179716;861.439972689;1042.46752062;1006.49398305;908.709411768;871.647134642;1028.81785494;1036.22717362;969.564865124;942.546962621;838.03310836;991.911102723;1042.47406122;986.945813933;1042.47028779;947.114403308;942.707394536;865.97945584
2709.39953222;1025.35811399;989.972090402;1042.47251314;873.101912821;1036.70236497;1009.17160165;923.072007309;878.636626306;1024.22600904;1036.70328356;974.809709021;949.546997098;850.869239288;995.626264876;1042.47460305;991.00472633;1042.4694944;953.824499961;949.699221328;877.406611034
2589.67521157;981.723388138;993.544719172;1042.47312684;883.352125014;978.491817945;1011.47806849;925.676786359;888.612431688;1025.5087154;1037.11386029;901.963381003;938.397901564;862.188772947;986.345379011;1037.11642126;994.510460119;1042.47032372;959.653976195;955.775291161;887.442529732
2583.16351425;968.689967009;996.663760346;1018.26330667;888.764681282;982.512371468;1008.75845185;932.641681657;897.441692881;1026.62104413;1007.81147207;910.140481869;944.687497376;872.244088269;989.898997306;1023.62527126;997.570730536;1042.47104247;964.764133929;961.102747935;808.313776631
2642.45638341;938.227034328;851.319175225;1019.74390619;880.401573168;1001.2543492;1010.80153754;943.330253862;885.48714245;1027.59814633;975.17205184;917.41950281;936.90894221;881.238218029;993.027772711;1023.16182583;994.945813455;1042.47167138;969.278743869;965.81322983;743.942487046
2730.0100368;915.108850852;845.951183641;923.530051774;888.52638045;1003.58733276;1012.61164788;904.422760301;893.400137864;1028.46011289;978.888321958;923.939545367;942.523616223;889.32966573;995.806547981;1024.27841092;997.621682949;1042.47222629;973.299004929;970.009585977;756.68928162
2749.1175672;905.506105948;854.90382332;926.103646147;880.87773485;976.538364395;1014.22941963;911.126243431;885.401451676;1029.22915501;982.215532647;929.812100471;947.571234545;896.647832265;998.289658674;1007.06843931;1000.01234583;1042.47271955;976.900671061;973.768948672;766.121900398
2698.79974432;911.811680494;841.505408887;896.048309056;802.092100108;979.798952131;1015.67812032;917.207660508;892.479218543;1029.91822088;985.216708065;935.130132108;948.834251696;903.298513377;1000.52190967;1007.54658283;1002.15962469;1042.47157207;978.502276377;977.155978952;776.962472031
2695.72054364;917.561086948;849.69487693;888.668696534;794.240082672;982.753495122;1016.9840575;922.751948769;898.946659252;900.499326877;987.92806786;939.968641602;937.826529706;909.367898879;985.636807621;1009.23760789;1004.10147561;1042.47204872;981.514135508;947.211881826;771.283900606
2830.50657082;920.021530451;857.243938061;894.956599932;803.349499856;982.243735728;1018.16851686;927.825144724;904.878371659;903.671272123;969.308438176;944.39086789;942.330143122;914.931065027;988.201449833;974.008656309;1005.86488414;1042.47247997;985.758270427;951.350741877;780.958335046
2872.56267409;922.270849755;864.224069732;900.750591373;811.814026117;984.830379132;962.325094073;932.486889552;910.340223567;909.173978706;972.41090991;948.447336623;932.735189414;920.04788524;990.544551867;975.850412974;985.995625267;1042.47287201;988.202336425;955.146005886;789.965522793
2773.83217645;926.918001005;870.697251836;906.106666483;791.800542001;970.045282838;963.658326328;923.911533462;915.384023498;914.257043589;940.32459369;952.181622895;935.480539858;910.75005811;992.696011304;979.603658039;988.322751834;1042.47191747;990.444483493;958.637789594;798.372862111
2803.66553309;931.219221399;872.914199808;906.538693621;787.563138363;970.133148529;905.803084071;928.309873274;920.057835858;918.966707027;943.738855225;955.630644332;939.498473098;915.570652298;994.675263854;981.07479469;990.466757459;1042.47104247;991.174076668;961.861094344;806.239848516
2796.65520038;932.790476914;878.630819831;915.686907112;801.715385871;954.887506825;910.57846318;932.394460458;924.400095152;923.342656358;947.754506309;958.825885742;943.224587224;908.612043011;996.500952987;983.391823294;969.077804027;1042.47144497;993.12810525;964.845738319;813.61492365
2792.81268462;936.579836577;883.973726336;915.722515337;796.085640103;944.356230542;905.501180876;934.833608107;756.716832034;922.084454661;938.236756427;961.794363022;930.731501264;913.121948724;985.254653591;986.467894791;971.708338005;1042.47181651;996.179926698;967.617281727;820.542743439
2793.53692814;940.116057908;888.979941247;924.011728104;796.59013528;946.565408838;908.610175107;938.422583082;736.793209132;926.044663172;942.779492412;964.558431699;938.62566276;917.337024224;987.261884013;985.93040792;974.157759437;1042.47216052;996.622045956;970.196792242;810.556311815
2719.81824707;943.109448694;893.67961054;927.776382329;803.35758841;949.686047736;912.796510582;943.062860472;744.590967668;929.753438243;945.628695328;967.139330429;930.573837249;921.286017302;976.399607813;985.431837152;976.442359387;1042.47140184;986.163866584;972.605335667;808.972272957
2816.95461303;911.120460859;891.556346532;927.367164647;809.762509221;952.61002372;916.728960039;946.174369605;752.000255853;917.950361043;938.532841233;969.55648363;934.698590145;915.009500323;978.537596183;975.928225527;952.243701419;1042.47069549;989.100660225;974.857637169;815.269338751
2763.00338468;904.985034648;890.74956576;875.380152068;815.83265278;950.445362856;920.429155207;937.812848505;785.422900052;921.619346633;941.306079617;971.822545203;937.281463714;918.754254981;980.542407006;977.217442101;955.000888681;1042.47104247;990.791782997;976.970100916;813.616688906
