768.429500862;1042.47204872;1042.47204872;1042.47204872;1042.47204872;972.163712369;972.163712369;1042.47204872;1042.47204872;1042.47204872;768.429500862;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872;1042.47204872
1334.59873065;1042.47204872;1042.47053935;1042.47053935;1042.47204872;1006.09104286;1006.09104286;1042.47053935;1042.47204872;884.713260746;884.715434967;1042.47053935;1042.47053935;884.713260746;1042.47053935;1042.47204872;1042.47204872;1042.47053935;1042.47204872;1042.47204872;1042.47053935
1898.30365476;1042.47104247;1042.47003623;931.712383838;1042.47204872;1017.93257893;912.062790456;1042.47104247;1042.47204872;931.7147952;931.713187624;931.713187624;1042.47104247;931.712383838;1042.47104247;1042.47104247;1042.46802374;1042.47104247;1017.93257893;1042.47104247;1042.47104247
2050.5167587;1042.47053935;1042.47053935;957.135612158;1042.47204872;1023.95776743;941.507536637;1042.47053935;1042.47204872;957.139429292;957.136248345;957.136248345;957.136248345;884.716522081;1042.47129403;1042.47129403;1042.47129403;1042.47129403;1023.95849555;1023.95776743;1042.47053935
2563.14594838;1042.47084122;1042.47084122;973.068175859;1042.47144497;1027.60723938;882.535937599;1042.47084122;1042.47144497;973.071332075;973.066597759;973.067123792;973.067123792;912.323205701;973.066597759;1042.47325622;1042.47325622;1042.47144497;1027.60841269;1013.16267171;1042.47084122
2886.49268421;1042.47104247;1042.47053935;983.984737303;1030.05568977;1030.05519856;896.307586206;1042.47053935;1042.47104247;983.986082064;983.985185556;983.98563381;983.98563381;931.711178162;983.986530318;1042.47456434;1042.47456434;1042.47104247;934.879577988;1017.93257893;1042.47104247
2722.41127856;1025.13117204;1042.47075497;991.934626785;1031.80962621;982.279598092;906.41058889;1042.47075497;1042.47161747;991.933455436;991.935017235;991.935407685;991.935798136;937.282067972;991.933845885;1031.813006;1042.47549872;1042.47118622;906.817975723;1021.36724597;1031.81089363
3111.3271755;976.928874829;1042.47204872;997.983242198;1014.33809157;981.003614385;921.444607581;997.981858908;997.981858908;988.945444206;997.982550552;997.982896375;997.982896375;941.504150954;989.418036679;1033.13530378;997.985662966;1042.47129403;921.811205383;1023.95703931;1033.1321165
3072.05097329;983.803079061;1042.47204872;1002.73585957;1017.38887146;987.471907339;933.487032165;966.061427195;1002.73772157;983.802780336;1002.73741124;1002.73741124;1002.73772157;951.747293469;995.045044215;1034.16313221;1002.7380319;1034.16082158;933.822533368;1025.98042087;1034.1616138
3088.35262124;989.369771456;1034.9868686;1006.57348406;1034.98597594;985.919697388;943.34999831;1006.57798715;1006.57489127;956.982824551;1006.57404694;1006.57348406;1006.57489127;960.103691199;999.591555784;962.221062805;999.596551725;1027.60899934;943.658353736;923.933101084;1034.98639252
3162.93929712;993.97266023;1022.6554333;1009.73270132;1035.66099886;990.806020698;951.576071899;979.108882347;1009.7365633;964.171531959;1009.73373118;1009.73527597;1008.13765661;967.050678584;1003.34422739;1035.66560345;972.986599567;985.91068894;951.8583231;933.584646776;1035.66246149
2537.69833111;997.842627283;1024.27751092;983.982944296;1006.49445205;994.915796039;958.541525816;1006.49468655;1012.38270597;970.245141868;998.487245597;1012.38507848;959.453750998;946.657390009;1006.49187258;1006.49562454;975.639941886;990.388417958;958.804477351;908.741716672;1036.22652737
2593.27190013;1001.13804581;1009.17225449;988.248709258;997.99079716;998.418530648;964.515515407;983.068535001;1014.63612612;975.442403774;966.611224215;988.250796091;990.712703477;953.402455011;966.179785;1009.17312494;983.066676497;994.209367747;964.760474505;917.4623071;1036.70498296
2517.48251748;1003.98346375;1011.48009843;987.081763273;1011.48131639;1001.4405643;969.69566371;963.838095089;1016.57685896;975.207100901;949.126803341;962.878180435;1016.57583373;921.978653999;971.256773504;1011.48151939;987.086982928;997.508603512;863.040003617;921.478849226;1037.11394565
2454.02118638;1006.45941928;1013.48935564;990.591217859;990.592853313;1004.07524391;974.228586862;968.707518139;1018.26253863;980.40408262;954.825946723;976.393693509;1013.488785;929.13712068;975.703007568;990.593398465;950.961554209;997.128454704;869.546734272;909.403382543;1037.46943836
2617.62259881;1008.63768596;1015.25258374;993.682525334;993.684068156;1006.3925144;974.098945792;973.011104489;938.676401089;984.066494193;959.870257537;997.981858908;1015.251689;935.494108174;979.623324627;973.012419422;993.683725306;1033.13289479;878.655266928;916.717343417;1037.77863771
2781.22401123;1010.56753109;1016.81482755;996.42621643;950.663219632;1008.44440365;977.87212788;976.840266505;1021.05151288;986.439201094;964.365436512;1000.49517972;1011.01978526;941.174444223;983.110262081;933.122557414;996.427352061;1001.05208611;918.840003531;923.26923602;1030.5097221
2763.63264157;993.180619552;1018.20753049;998.876264203;955.337809956;1010.27801978;981.250691835;980.269356235;1022.21729342;971.132341809;968.395342018;979.497958926;999.967593643;919.016754186;986.230667482;942.754711809;998.877342024;1003.26556749;924.934433853;921.162951167;1038.2985389
2760.20144628;967.012298163;1019.45656705;1001.07864761;943.261184885;1011.92323704;984.293467961;983.356546682;1004.75185934;974.643175866;972.031084531;1004.75304008;1001.07879412;920.057990556;989.038017378;953.513432133;1001.08113836;987.3851443;885.930605988;926.838561796;1019.45465257
2905.47520661;997.261271234;1020.58361223;1003.07051028;947.771099063;1010.37387342;987.04679301;986.153041638;1006.57334334;977.824701292;959.321823426;992.113387537;987.108635418;930.031411811;991.579698012;957.598343355;1003.07148849;986.612490679;892.632988368;904.475003137;1020.58034281
2900.25204571;999.325455318;1021.60546921;1001.55399847;951.891576024;916.333536195;989.552498443;985.478787569;1008.22705273;980.721175132;962.979795767;988.242786677;1004.87951415;934.833221302;993.890596572;961.325713937;1004.88044913;989.136766214;898.785035229;850.796417472;1012.28051589
2799.24929224;982.462912955;1022.5362074;1003.34321052;941.672093369;988.189636586;991.841477684;987.932997187;1009.73514724;968.558180079;963.393246175;990.58419703;1006.52973457;939.240619216;996.000780201;964.739502063;1006.52935082;986.183715567;904.450823056;857.967211353;1013.61396174
2926.48789643;984.928336353;1023.38749418;1004.98243101;942.675750964;1000.70992392;993.940683109;990.185681341;1005.1213848;971.553545801;963.771054556;1011.11555476;1004.98487061;943.302291701;997.93531041;944.213839347;1008.04205727;990.58845261;907.197925278;913.474745402;1014.83577138
2921.2183915;949.741420807;1024.16787249;1006.49093459;946.451235086;1002.38449172;995.87277587;957.421557366;1012.3828246;952.827012381;966.811509354;994.709160396;1006.49327956;947.056473942;999.712929655;947.936975357;1009.43152532;992.645006019;912.1299025;918.20923693;1021.14266431
2953.72497539;953.133070191;1024.88803952;1007.88276308;935.596548314;934.423119871;984.220000728;980.830432073;1013.55220655;964.555479784;969.626764802;1006.18951893;1007.88389178;950.536810383;987.819201427;948.882637978;1007.88581057;994.547888475;916.714921522;908.791650426;1021.97825557
2828.2474233;956.285395203;1025.55258493;1006.46027063;927.833120094;938.162370448;986.339098113;965.38994534;1014.63513623;956.344996553;972.240053548;1007.53639375;987.53875905;951.349645998;989.814324157;952.170715257;995.948850365;994.443652337;920.988350383;908.716690097;1015.1914727
2899.38074954;959.221917076;1026.16867363;1007.74888391;931.626922523;941.652334402;988.310382739;964.047189118;1015.63991427;958.759247169;968.110904873;960.430937061;989.470184525;954.439834155;991.669871059;955.235614957;997.598067123;997.946816827;924.980907994;913.05585328;1016.17563429
2927.84942489;961.965800016;1026.74141915;1008.95043131;935.178492453;944.916345375;990.147929869;966.643696093;990.414108056;961.516173646;968.254880033;960.844902951;991.270428112;957.327324458;993.398140079;958.099313457;999.134380898;997.001281265;928.718548066;910.188421645;1017.09120874
2913.64557344;953.683066453;1027.27625082;1010.06973738;938.508711455;947.975658818;978.103504149;988.895948823;989.774135249;964.58895991;976.776209998;961.231525411;990.598893888;960.03054442;995.013590418;960.78099347;986.687935273;996.123514736;932.226507825;920.746969208;1017.94611703
2905.98336594;956.398585486;1027.77593;1011.11761264;941.639453577;950.848945231;993.471877893;979.528933652;991.445933011;966.520534131;972.872881006;963.734406577;992.244050877;962.568217566;996.525172087;963.296615083;988.450414522;997.602244531;935.524597584;924.344934718;1018.7453291
2956.56550938;958.952947118;1028.2428647;1004.48960047;940.475486203;951.52175698;994.980785548;981.439881355;990.810938801;968.797683011;974.972899947;966.088476564;991.584063538;954.786741195;997.944288419;965.662729312;990.105773639;988.096973041;938.631104098;919.607667023;1019.49411606
3049.2888963;959.360186702;1028.68192003;1005.63487248;943.360071695;954.122525731;996.397831555;983.239018065;961.869232542;970.942276723;976.949918257;968.30507191;993.098397172;955.320204757;999.278385687;967.889915965;991.662716228;989.709597554;932.178737181;923.007401686;1020.19710421
3033.53744172;959.989682535;1029.09470764;1006.71311557;946.085999217;956.579426569;993.425912043;984.935951804;964.127634917;972.965562179;978.813628447;968.421392429;994.525172412;957.74676047;958.057639748;969.993876301;993.128935472;989.774991152;935.17718577;922.817214922;1020.85837072
2933.35250557;947.309544151;1029.48351636;1007.72921723;948.665272914;958.90263934;984.943639739;976.840890177;966.263662092;973.082580128;980.57500149;970.449111004;995.872580056;950.856563287;960.344292844;971.980131583;994.513680779;991.746947664;938.01692952;952.897809729;1021.48152275
2984.35346114;930.136900649;1029.8495349;1008.68994392;951.110791726;959.277088786;974.066861341;978.599884525;968.286317653;974.936925063;982.241540679;972.368002394;997.146341276;944.450282713;977.867672618;973.861856923;995.822839323;993.127870415;940.7102437;933.212361361;1022.0697633
